"CODCIA","CODAGCAUSA","CAUSA","OFICIOCAUSA","FECHA_CREACION","CODPFCAUSA","ACTIVO","ESWEBCLI"
1,141,"Pedrisco-Nieve","Electricidad T.V.",27/12/23,78,"0","N"
1,141,"Pedrisco-Nieve","Aparatos industriales",27/12/23,93,"0","N"
1,141,"Pedrisco-Nieve","Urgencia Electricidad",27/12/23,109,"0","N"
1,142,"Uso fraudulento de tarjetas","Loza Sanitaria",27/12/23,80,"0","N"
1,142,"Uso fraudulento de tarjetas","Aparatos industriales",27/12/23,93,"0","N"
1,142,"Uso fraudulento de tarjetas","Urgencia Cristalería",27/12/23,110,"0","N"
1,142,"Uso fraudulento de tarjetas","Urgencia Fontanería",27/12/23,108,"0","N"
1,145,"Acciones Tumultuarias","Mármol",27/12/23,57,"0","N"
1,145,"Acciones Tumultuarias","Electricidad Ordenadores",27/12/23,79,"0","N"
1,145,"Acciones Tumultuarias","Urgencia Electricidad",27/12/23,109,"0","N"
1,146,"Actos de Vandalismo","Antenista",27/12/23,48,"0","N"
1,146,"Actos de Vandalismo","Cristaleria",27/12/23,53,"0","N"
1,146,"Actos de Vandalismo","No existen profesionales",27/12/23,88,"0","N"
1,147,"Atraco en comercio","Urgencia Fontanería",27/12/23,108,"0","N"
1,152,"Coparticipación Comunidad","Tejados",27/12/23,44,"0","N"
1,152,"Coparticipación Comunidad","Brico-electrónica",27/12/23,91,"0","N"
1,152,"Coparticipación Comunidad","No existen profesionales",27/12/23,88,"0","N"
1,152,"Coparticipación Comunidad","Urgencia Cristalería",27/12/23,110,"0","N"
1,153,"Corrimiento de terreno","Mármol",27/12/23,57,"0","N"
1,153,"Corrimiento de terreno","Electricidad T.V.",27/12/23,78,"0","N"
1,153,"Corrimiento de terreno","No existen profesionales",27/12/23,88,"0","N"
1,153,"Corrimiento de terreno","Urgencia Fontanería",27/12/23,108,"0","N"
1,157,"Daños Mercancia Transportada","Electricidad",27/12/23,55,"0","N"
1,157,"Daños Mercancia Transportada","No existen profesionales",27/12/23,88,"0","N"
1,158,"Derrame Mercancias Líquidas","Antenista",27/12/23,48,"0","N"
1,160,"Envío profesionales","Loza Sanitaria",27/12/23,80,"0","N"
1,162,"Explosion","Tejados",27/12/23,44,"0","N"
1,162,"Explosion","Cerrajeria",27/12/23,52,"0","N"
1,162,"Explosion","Electricidad T.V.",27/12/23,78,"0","N"
1,162,"Explosion","Bricolaje",27/12/23,90,"0","N"
1,163,"Humo","Electricidad",27/12/23,55,"0","N"
1,163,"Humo","Bricolaje",27/12/23,90,"0","N"
1,163,"Humo","Urgencia Electricidad",27/12/23,109,"0","N"
1,130,"Restablecimiento de luz","Cristaleria",27/12/23,53,"0","N"
1,140,"Lluvia","Toldos",20/12/23,65,"1","N"
1,146,"Actos de Vandalismo","Toldos",20/12/23,65,"0","N"
1,150,"Bricopartner","Toldos",20/12/23,65,"0","N"
1,155,"Daños Agua","Toldos",20/12/23,65,"0","N"
1,157,"Daños Mercancia Transportada","Toldos",20/12/23,65,"0","N"
1,156,"Daños Eléctricos","Toldos",20/12/23,65,"0","N"
1,168,"P.B. Fallo de suministros","Toldos",20/12/23,65,"0","N"
1,124,"P.B. Fallo de suministros","Toldos",20/12/23,65,"0","N"
1,171,"R.C Contaminación","Toldos",20/12/23,65,"0","N"
1,126,"R.C Contaminación","Toldos",20/12/23,65,"0","N"
1,168,"P.B. Fallo de suministros","Aire Acondicionado",03/01/24,46,"0","N"
1,168,"P.B. Fallo de suministros","Albañilería",03/01/24,42,"0","N"
1,168,"P.B. Fallo de suministros","Antenista",03/01/24,48,"0","N"
1,168,"P.B. Fallo de suministros","Aparatos industriales",03/01/24,93,"0","N"
1,168,"P.B. Fallo de suministros","Brico-electrónica",03/01/24,91,"0","N"
1,168,"P.B. Fallo de suministros","Bricolaje",03/01/24,90,"0","N"
1,168,"P.B. Fallo de suministros","Calderas",03/01/24,96,"0","N"
1,168,"P.B. Fallo de suministros","Carpintería de Madera",03/01/24,51,"0","N"
1,168,"P.B. Fallo de suministros","Carpintería Metálica",03/01/24,50,"0","N"
1,168,"P.B. Fallo de suministros","Cerrajeria",03/01/24,52,"0","N"
1,168,"P.B. Fallo de suministros","Cristaleria",03/01/24,53,"0","N"
1,168,"P.B. Fallo de suministros","Cristales vitroceramica",03/01/24,83,"0","N"
1,168,"P.B. Fallo de suministros","Electricidad",03/01/24,55,"0","N"
1,168,"P.B. Fallo de suministros","Limpieza",03/01/24,66,"0","N"
1,168,"P.B. Fallo de suministros","Loza Sanitaria",03/01/24,80,"0","N"
1,168,"P.B. Fallo de suministros","Mármol",03/01/24,57,"0","N"
1,168,"P.B. Fallo de suministros","Multiservicio",03/01/24,0,"0","N"
1,168,"P.B. Fallo de suministros","No existen profesionales",03/01/24,88,"0","N"
1,168,"P.B. Fallo de suministros","Parquet",03/01/24,60,"0","N"
1,168,"P.B. Fallo de suministros","Persianas",03/01/24,61,"0","N"
1,168,"P.B. Fallo de suministros","Pintura",03/01/24,43,"0","N"
1,168,"P.B. Fallo de suministros","Poceria",03/01/24,62,"0","N"
1,168,"P.B. Fallo de suministros","Reparacion  electrodomesticos",03/01/24,82,"0","N"
1,168,"P.B. Fallo de suministros","Electricidad Ordenadores",03/01/24,79,"0","N"
1,168,"P.B. Fallo de suministros","Electricidad T.V.",03/01/24,78,"0","N"
1,168,"P.B. Fallo de suministros","Retirada de Arboles",03/01/24,95,"0","N"
1,168,"P.B. Fallo de suministros","Rotulos luminosos",03/01/24,87,"0","N"
1,168,"P.B. Fallo de suministros","Tejados",03/01/24,44,"0","N"
1,168,"P.B. Fallo de suministros","Urgencia Cerrajería",03/01/24,111,"0","N"
1,168,"P.B. Fallo de suministros","Urgencia Cristalería",03/01/24,110,"0","N"
1,168,"P.B. Fallo de suministros","Urgencia Electricidad",03/01/24,109,"0","N"
1,168,"P.B. Fallo de suministros","Urgencia Fontanería",03/01/24,108,"0","N"
1,124,"P.B. Fallo de suministros","Aire Acondicionado",03/01/24,46,"0","N"
1,124,"P.B. Fallo de suministros","Albañilería",03/01/24,42,"0","N"
1,124,"P.B. Fallo de suministros","Antenista",03/01/24,48,"0","N"
1,131,"Restablecimiento de agua","Toldos",20/12/23,65,"0","N"
1,124,"P.B. Fallo de suministros","Aparatos industriales",03/01/24,93,"0","N"
1,124,"P.B. Fallo de suministros","Brico-electrónica",03/01/24,91,"0","N"
1,124,"P.B. Fallo de suministros","Bricolaje",03/01/24,90,"0","N"
1,124,"P.B. Fallo de suministros","Calderas",03/01/24,96,"0","N"
1,124,"P.B. Fallo de suministros","Carpintería de Madera",03/01/24,51,"0","N"
1,124,"P.B. Fallo de suministros","Carpintería Metálica",03/01/24,50,"0","N"
1,124,"P.B. Fallo de suministros","Cerrajeria",03/01/24,52,"0","N"
1,124,"P.B. Fallo de suministros","Cristaleria",03/01/24,53,"0","N"
1,124,"P.B. Fallo de suministros","Cristales vitroceramica",03/01/24,83,"0","N"
1,124,"P.B. Fallo de suministros","Electricidad",03/01/24,55,"0","N"
1,124,"P.B. Fallo de suministros","Limpieza",03/01/24,66,"0","N"
1,124,"P.B. Fallo de suministros","Loza Sanitaria",03/01/24,80,"0","N"
1,124,"P.B. Fallo de suministros","Mármol",03/01/24,57,"0","N"
1,124,"P.B. Fallo de suministros","Multiservicio",03/01/24,0,"0","N"
1,124,"P.B. Fallo de suministros","No existen profesionales",03/01/24,88,"0","N"
1,124,"P.B. Fallo de suministros","Parquet",03/01/24,60,"0","N"
1,124,"P.B. Fallo de suministros","Persianas",03/01/24,61,"0","N"
1,124,"P.B. Fallo de suministros","Pintura",03/01/24,43,"0","N"
1,124,"P.B. Fallo de suministros","Poceria",03/01/24,62,"0","N"
1,124,"P.B. Fallo de suministros","Reparacion  electrodomesticos",03/01/24,82,"0","N"
1,124,"P.B. Fallo de suministros","Electricidad Ordenadores",03/01/24,79,"0","N"
1,124,"P.B. Fallo de suministros","Electricidad T.V.",03/01/24,78,"0","N"
1,124,"P.B. Fallo de suministros","Retirada de Arboles",03/01/24,95,"0","N"
1,124,"P.B. Fallo de suministros","Rotulos luminosos",03/01/24,87,"0","N"
1,124,"P.B. Fallo de suministros","Tejados",03/01/24,44,"0","N"
1,124,"P.B. Fallo de suministros","Urgencia Cerrajería",03/01/24,111,"0","N"
1,124,"P.B. Fallo de suministros","Urgencia Cristalería",03/01/24,110,"0","N"
1,124,"P.B. Fallo de suministros","Urgencia Electricidad",03/01/24,109,"0","N"
1,124,"P.B. Fallo de suministros","Urgencia Fontanería",03/01/24,108,"0","N"
1,171,"R.C Contaminación","Albañilería",03/01/24,42,"0","N"
1,171,"R.C Contaminación","Antenista",03/01/24,48,"0","N"
1,171,"R.C Contaminación","Aparatos industriales",03/01/24,93,"0","N"
1,171,"R.C Contaminación","Brico-electrónica",03/01/24,91,"0","N"
1,171,"R.C Contaminación","Bricolaje",03/01/24,90,"0","N"
1,171,"R.C Contaminación","Calderas",03/01/24,96,"0","N"
1,171,"R.C Contaminación","Carpintería de Madera",03/01/24,51,"0","N"
1,171,"R.C Contaminación","Carpintería Metálica",03/01/24,50,"0","N"
1,171,"R.C Contaminación","Aire Acondicionado",03/01/24,46,"0","N"
1,171,"R.C Contaminación","Cerrajeria",03/01/24,52,"0","N"
1,171,"R.C Contaminación","Cristaleria",03/01/24,53,"0","N"
1,171,"R.C Contaminación","Cristales vitroceramica",03/01/24,83,"0","N"
1,171,"R.C Contaminación","Electricidad",03/01/24,55,"0","N"
1,171,"R.C Contaminación","Limpieza",03/01/24,66,"0","N"
1,171,"R.C Contaminación","Loza Sanitaria",03/01/24,80,"0","N"
1,171,"R.C Contaminación","Mármol",03/01/24,57,"0","N"
1,171,"R.C Contaminación","Multiservicio",03/01/24,0,"0","N"
1,171,"R.C Contaminación","No existen profesionales",03/01/24,88,"0","N"
1,171,"R.C Contaminación","Parquet",03/01/24,60,"0","N"
1,171,"R.C Contaminación","Persianas",03/01/24,61,"0","N"
1,171,"R.C Contaminación","Pintura",03/01/24,43,"0","N"
1,171,"R.C Contaminación","Poceria",03/01/24,62,"0","N"
1,171,"R.C Contaminación","Reparacion  electrodomesticos",03/01/24,82,"0","N"
1,171,"R.C Contaminación","Electricidad Ordenadores",03/01/24,79,"0","N"
1,171,"R.C Contaminación","Electricidad T.V.",03/01/24,78,"0","N"
1,171,"R.C Contaminación","Retirada de Arboles",03/01/24,95,"0","N"
1,171,"R.C Contaminación","Rotulos luminosos",03/01/24,87,"0","N"
1,171,"R.C Contaminación","Tejados",03/01/24,44,"0","N"
1,171,"R.C Contaminación","Urgencia Cerrajería",03/01/24,111,"0","N"
1,171,"R.C Contaminación","Urgencia Cristalería",03/01/24,110,"0","N"
1,171,"R.C Contaminación","Urgencia Electricidad",03/01/24,109,"0","N"
1,171,"R.C Contaminación","Urgencia Fontanería",03/01/24,108,"0","N"
1,126,"R.C Contaminación","Aire Acondicionado",03/01/24,46,"0","N"
1,126,"R.C Contaminación","Albañilería",03/01/24,42,"0","N"
1,126,"R.C Contaminación","Antenista",03/01/24,48,"0","N"
1,126,"R.C Contaminación","Aparatos industriales",03/01/24,93,"0","N"
1,126,"R.C Contaminación","Brico-electrónica",03/01/24,91,"0","N"
1,126,"R.C Contaminación","Bricolaje",03/01/24,90,"0","N"
1,126,"R.C Contaminación","Calderas",03/01/24,96,"0","N"
1,126,"R.C Contaminación","Carpintería de Madera",03/01/24,51,"0","N"
1,126,"R.C Contaminación","Carpintería Metálica",03/01/24,50,"0","N"
1,126,"R.C Contaminación","Cerrajeria",03/01/24,52,"0","N"
1,126,"R.C Contaminación","Cristaleria",03/01/24,53,"0","N"
1,126,"R.C Contaminación","Cristales vitroceramica",03/01/24,83,"0","N"
1,126,"R.C Contaminación","Electricidad",03/01/24,55,"0","N"
1,126,"R.C Contaminación","Limpieza",03/01/24,66,"0","N"
1,126,"R.C Contaminación","Loza Sanitaria",03/01/24,80,"0","N"
1,126,"R.C Contaminación","Mármol",03/01/24,57,"0","N"
1,126,"R.C Contaminación","Multiservicio",03/01/24,0,"0","N"
1,126,"R.C Contaminación","No existen profesionales",03/01/24,88,"0","N"
1,126,"R.C Contaminación","Parquet",03/01/24,60,"0","N"
1,126,"R.C Contaminación","Persianas",03/01/24,61,"0","N"
1,126,"R.C Contaminación","Pintura",03/01/24,43,"0","N"
1,126,"R.C Contaminación","Poceria",03/01/24,62,"0","N"
1,126,"R.C Contaminación","Reparacion  electrodomesticos",03/01/24,82,"0","N"
1,126,"R.C Contaminación","Electricidad Ordenadores",03/01/24,79,"0","N"
1,126,"R.C Contaminación","Electricidad T.V.",03/01/24,78,"0","N"
1,126,"R.C Contaminación","Retirada de Arboles",03/01/24,95,"0","N"
1,126,"R.C Contaminación","Rotulos luminosos",03/01/24,87,"0","N"
1,126,"R.C Contaminación","Tejados",03/01/24,44,"0","N"
1,126,"R.C Contaminación","Urgencia Cerrajería",03/01/24,111,"0","N"
1,126,"R.C Contaminación","Urgencia Cristalería",03/01/24,110,"0","N"
1,126,"R.C Contaminación","Urgencia Electricidad",03/01/24,109,"0","N"
1,126,"R.C Contaminación","Urgencia Fontanería",03/01/24,108,"0","N"
1,174,"Responsabilidad Civil","Toldos",20/12/23,65,"0","N"
1,9,"Viento","Toldos",20/12/23,65,"1","N"
1,13,"Ondas Sónicas","Toldos",20/12/23,65,"0","N"
1,19,"Averia de Maquinaria o Equipos Electronicos","Toldos",20/12/23,65,"0","N"
1,20,"Derrame Mercancias Líquidas","Toldos",20/12/23,65,"0","N"
1,23,"Atraco en comercio","Toldos",20/12/23,65,"0","N"
1,33,"Rotura metacrilato","Toldos",20/12/23,65,"0","N"
1,52,"Accidentes Personales","Toldos",20/12/23,65,"0","N"
1,54,"Inhabilitabilidad por decisión de la autoridad","Toldos",20/12/23,65,"0","N"
1,56,"Reclamación de daños","Toldos",20/12/23,65,"0","N"
1,60,"Restablecimiento de luz","Toldos",20/12/23,65,"0","N"
1,62,"Apertura de puerta","Toldos",20/12/23,65,"0","N"
1,132,"Apertura de puerta","Toldos",20/12/23,65,"0","N"
1,138,"Infidelidad de Empleados","Toldos",20/12/23,65,"0","N"
1,142,"Uso fraudulento de tarjetas","Toldos",20/12/23,65,"0","N"
1,164,"Hurto o pérdida de llaves","Toldos",20/12/23,65,"0","N"
1,167,"Ondas Sónicas","Toldos",20/12/23,65,"0","N"
1,178,"Rotura metacrilato","Toldos",20/12/23,65,"0","N"
1,1,"Daños Agua","Toldos",20/12/23,65,"0","N"
1,6,"Lluvia","Toldos",20/12/23,65,"1","N"
1,30,"Loza - Marmoles","Toldos",20/12/23,65,"0","N"
1,53,"Accidentes Domesticos o por Calor","Toldos",20/12/23,65,"0","N"
1,127,"Hurto o pérdida de llaves","Toldos",20/12/23,65,"0","N"
1,135,"Caida de Rayo","Toldos",20/12/23,65,"0","N"
1,136,"Choque o Impacto de Vehículos","Toldos",20/12/23,65,"0","N"
1,158,"Derrame Mercancias Líquidas","Toldos",20/12/23,65,"0","N"
1,160,"Envío profesionales","Toldos",20/12/23,65,"0","N"
1,162,"Explosion","Toldos",20/12/23,65,"0","N"
1,11,"Choque o Impacto de Vehículos","Toldos",20/12/23,65,"0","N"
1,14,"Otros Riesgos Accidentales","Toldos",20/12/23,65,"0","N"
1,17,"Caída de Árboles-Antenas-Farolas","Toldos",20/12/23,65,"0","N"
1,21,"Daños Mercancia Transportada","Toldos",20/12/23,65,"0","N"
1,26,"Actos de Vandalismo","Toldos",20/12/23,65,"0","N"
1,31,"Rotura de Rotulos o Letreros","Toldos",20/12/23,65,"0","N"
1,34,"Rotura de Placas Solares","Toldos",20/12/23,65,"0","N"
1,35,"Rotura de Placa Vitrocerámica","Toldos",20/12/23,65,"0","N"
1,49,"Coparticipación Comunidad","Toldos",20/12/23,65,"0","N"
1,55,"Responsabilidad Civil","Toldos",20/12/23,65,"0","N"
1,63,"Envío profesionales","Toldos",20/12/23,65,"0","N"
1,125,"Ruina Total","Toldos",20/12/23,65,"0","N"
1,133,"Avería sin daños (daños agua)","Toldos",20/12/23,65,"0","N"
1,147,"Atraco en comercio","Toldos",20/12/23,65,"0","N"
1,163,"Humo","Toldos",20/12/23,65,"0","N"
1,143,"Accidentes Personales","Toldos",20/12/23,65,"0","N"
1,176,"Rotura de Rotulos o Letreros","Toldos",20/12/23,65,"0","N"
1,12,"Acciones Tumultuarias","Toldos",20/12/23,65,"0","N"
1,16,"Actos de Vandalismo","Toldos",20/12/23,65,"0","N"
1,18,"Avería sin daños (daños agua)","Toldos",20/12/23,65,"0","N"
1,22,"Derrame Inst. fijas Extinción","Toldos",20/12/23,65,"0","N"
1,25,"Robo","Toldos",20/12/23,65,"0","N"
1,41,"Caida de Rayo","Toldos",20/12/23,65,"0","N"
1,43,"Deterioro Alimentos Refrigerados","Toldos",20/12/23,65,"0","N"
1,44,"Equipos informáticos","Toldos",20/12/23,65,"0","N"
1,46,"Incendio","Toldos",20/12/23,65,"0","N"
1,59,"Pedrisco-Nieve","Toldos",20/12/23,65,"1","N"
1,130,"Restablecimiento de luz","Toldos",20/12/23,65,"0","N"
1,141,"Pedrisco-Nieve","Toldos",20/12/23,65,"1","N"
1,153,"Corrimiento de terreno","Toldos",20/12/23,65,"0","N"
1,179,"Rotura de Placas Solares","Toldos",20/12/23,65,"0","N"
1,185,"Atasco - Daños Agua","Toldos",20/12/23,65,"0","N"
1,5,"Fuga en instalación contraincendios","Toldos",20/12/23,65,"0","N"
1,10,"Inundación-Desbordamiento","Toldos",20/12/23,65,"0","N"
1,48,"Explosion","Toldos",20/12/23,65,"0","N"
1,152,"Coparticipación Comunidad","Toldos",20/12/23,65,"0","N"
1,165,"Caida de Rayo","Toldos",20/12/23,65,"0","N"
1,166,"Loza - Marmoles","Toldos",20/12/23,65,"0","N"
1,181,"Ruina Total","Toldos",20/12/23,65,"0","N"
1,2,"Lluvia","Toldos",20/12/23,65,"1","N"
1,7,"Caida de Rayo","Toldos",20/12/23,65,"0","N"
1,15,"Corrimiento de terreno","Toldos",20/12/23,65,"0","N"
1,24,"Atraco en vía pública","Toldos",20/12/23,65,"0","N"
1,28,"Uso fraudulento de tarjetas","Toldos",20/12/23,65,"0","N"
1,29,"Rotura de Cristales o Espejos","Toldos",20/12/23,65,"0","N"
1,128,"RC Empleados domésticos","Toldos",20/12/23,65,"0","N"
1,145,"Acciones Tumultuarias","Toldos",20/12/23,65,"0","N"
1,144,"Accidentes Domesticos o por Calor","Toldos",20/12/23,65,"0","N"
1,170,"Otros servicios","Toldos",20/12/23,65,"0","N"
1,173,"Reclamación de daños","Toldos",20/12/23,65,"0","N"
1,3,"Avería sin daños (daños agua)","Toldos",20/12/23,65,"0","N"
1,27,"Infidelidad de Empleados","Toldos",20/12/23,65,"0","N"
1,32,"Rotura acuario","Toldos",20/12/23,65,"0","N"
1,36,"Choque o Impacto de Vehículos","Toldos",20/12/23,65,"0","N"
1,38,"Caída de Árboles-Antenas-Farolas","Toldos",20/12/23,65,"0","N"
1,40,"Otros servicios","Toldos",20/12/23,65,"0","N"
1,42,"Daños Eléctricos","Toldos",20/12/23,65,"0","N"
1,47,"Humo","Toldos",20/12/23,65,"0","N"
1,61,"Restablecimiento de agua","Toldos",20/12/23,65,"0","N"
1,172,"RC Empleados domésticos","Toldos",20/12/23,65,"0","N"
1,175,"Robo","Toldos",20/12/23,65,"0","N"
1,177,"Rotura acuario","Toldos",20/12/23,65,"0","N"
1,180,"Rotura de Placa Vitrocerámica","Toldos",20/12/23,65,"0","N"
1,183,"Inhabilitabilidad por decisión de la autoridad","Toldos",20/12/23,65,"0","N"
1,184,"Viento","Toldos",20/12/23,65,"1","N"
1,186,"Atasco - Sin Daños","Toldos",20/12/23,65,"0","N"
1,4,"Inundación-Desbordamiento","Toldos",20/12/23,65,"0","N"
1,8,"Pedrisco-Nieve","Toldos",20/12/23,65,"1","N"
1,37,"Caída de Aeronaves y/o Astronaves","Toldos",20/12/23,65,"0","N"
1,39,"Bricopartner","Toldos",20/12/23,65,"0","N"
1,45,"Averia de Maquinaria o Equipos Electronicos","Toldos",20/12/23,65,"0","N"
1,50,"Infidelidad de Empleados","Toldos",20/12/23,65,"0","N"
1,51,"Uso fraudulento de tarjetas","Toldos",20/12/23,65,"0","N"
1,139,"Inundación-Desbordamiento","Toldos",20/12/23,65,"0","N"
1,141,"Pedrisco-Nieve","Loza Sanitaria",27/12/23,80,"0","N"
1,141,"Pedrisco-Nieve","Urgencia Cerrajería",27/12/23,111,"0","N"
1,145,"Acciones Tumultuarias","No existen profesionales",27/12/23,88,"0","N"
1,145,"Acciones Tumultuarias","Bricolaje",27/12/23,90,"0","N"
1,146,"Actos de Vandalismo","Cristales vitroceramica",27/12/23,83,"0","N"
1,150,"Bricopartner","Electricidad Ordenadores",27/12/23,79,"0","N"
1,39,"Bricopartner","Poceria",27/12/23,62,"0","N"
1,150,"Bricopartner","No existen profesionales",27/12/23,88,"0","N"
1,152,"Coparticipación Comunidad","Urgencia Fontanería",27/12/23,108,"0","N"
1,153,"Corrimiento de terreno","Electricidad Ordenadores",27/12/23,79,"0","N"
1,153,"Corrimiento de terreno","Loza Sanitaria",27/12/23,80,"0","N"
1,153,"Corrimiento de terreno","Urgencia Electricidad",27/12/23,109,"0","N"
1,155,"Daños Agua","Antenista",27/12/23,48,"0","N"
1,155,"Daños Agua","Electricidad",27/12/23,55,"0","N"
1,157,"Daños Mercancia Transportada","Aparatos industriales",27/12/23,93,"0","N"
1,158,"Derrame Mercancias Líquidas","Aparatos industriales",27/12/23,93,"0","N"
1,158,"Derrame Mercancias Líquidas","Cristales vitroceramica",27/12/23,83,"0","N"
1,158,"Derrame Mercancias Líquidas","Electricidad T.V.",27/12/23,78,"0","N"
1,158,"Derrame Mercancias Líquidas","Loza Sanitaria",27/12/23,80,"0","N"
1,160,"Envío profesionales","No existen profesionales",27/12/23,88,"0","N"
1,162,"Explosion","No existen profesionales",27/12/23,88,"0","N"
1,162,"Explosion","Mármol",27/12/23,57,"0","N"
1,162,"Explosion","Urgencia Cristalería",27/12/23,110,"0","N"
1,162,"Explosion","Urgencia Cerrajería",27/12/23,111,"0","N"
1,163,"Humo","Tejados",27/12/23,44,"0","N"
1,163,"Humo","Brico-electrónica",27/12/23,91,"0","N"
1,163,"Humo","Reparacion  electrodomesticos",27/12/23,82,"1","N"
1,130,"Restablecimiento de luz","Electricidad",27/12/23,55,"1","N"
1,130,"Restablecimiento de luz","Urgencia Cerrajería",27/12/23,111,"0","N"
1,131,"Restablecimiento de agua","Tejados",27/12/23,44,"0","N"
1,132,"Apertura de puerta","Tejados",27/12/23,44,"0","N"
1,135,"Caida de Rayo","Multiservicio",27/12/23,0,"0","N"
1,135,"Caida de Rayo","Electricidad",27/12/23,55,"0","N"
1,136,"Choque o Impacto de Vehículos","Tejados",27/12/23,44,"0","N"
1,136,"Choque o Impacto de Vehículos","Antenista",27/12/23,48,"0","N"
